image_path,image_name,sensor,timestamp,state,district,latitude,longitude,pixel_value,rainfall_mm,rainfall_category
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Jamnagar,22.4707,70.0577,588.44,24.72,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Junagadh,21.5222,70.4579,591.33,27.74,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Kheda,22.6916,72.8634,692.0,12.22,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Kutch (Bhuj),23.242,69.6669,595.22,23.37,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Mahisagar,23.1311,73.6009,733.56,3.43,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Mehsana,23.588,72.3693,598.78,21.43,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Morbi,22.8173,70.8368,605.56,23.39,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Narmada,21.8719,73.5028,794.33,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Navsari,20.9467,72.952,820.67,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Panchmahal,22.778,73.6143,709.67,7.31,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Patan,23.8493,72.1266,593.0,23.66,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Porbandar,21.6417,69.6293,567.44,29.1,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Rajkot,22.3039,70.8022,589.22,23.29,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Sabarkantha,23.5977,72.9688,600.33,23.84,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Surat,21.1702,72.8311,841.56,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Surendranagar,22.7274,71.637,588.22,28.04,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Tapi,21.1147,73.3986,790.0,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Vadodara,22.3072,73.1812,715.56,5.3,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2100_L1C_SGP.tif,3DIMG_07NOV2019_2100_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:00:00,Gujarat,Valsad,20.5992,72.9342,649.44,18.98,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Ahmedabad,23.0225,72.5714,659.0,16.51,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Amreli,21.6032,71.2221,593.89,25.65,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Anand,22.5645,72.9289,703.89,9.47,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Aravalli,23.4619,73.3039,682.89,9.5,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Banaskantha,24.1724,72.4346,600.11,24.53,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Bharuch,21.7051,72.9959,842.56,2.76,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Bhavnagar,21.7645,72.1519,660.56,14.98,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Botad,22.1704,71.6662,596.78,24.79,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Chhota Udepur,22.3108,74.0125,656.22,15.27,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Dahod,22.8347,74.2552,693.44,12.57,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Dang,20.7554,73.6873,671.33,12.18,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,591.11,22.64,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Gandhinagar,23.2156,72.6369,622.44,21.36,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Gir Somnath,20.9042,70.3644,564.56,29.69,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Jamnagar,22.4707,70.0577,584.33,25.34,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Junagadh,21.5222,70.4579,585.56,28.6,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Kheda,22.6916,72.8634,683.56,13.49,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Kutch (Bhuj),23.242,69.6669,596.78,23.13,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Mahisagar,23.1311,73.6009,692.56,9.58,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Mehsana,23.588,72.3693,593.11,22.28,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Morbi,22.8173,70.8368,586.78,26.21,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Narmada,21.8719,73.5028,677.56,11.71,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Navsari,20.9467,72.952,838.33,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Panchmahal,22.778,73.6143,707.89,7.57,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Patan,23.8493,72.1266,592.78,23.69,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Porbandar,21.6417,69.6293,560.89,30.08,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Rajkot,22.3039,70.8022,589.22,23.29,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Sabarkantha,23.5977,72.9688,602.33,23.54,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Surat,21.1702,72.8311,843.67,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Surendranagar,22.7274,71.637,591.11,27.6,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Tapi,21.1147,73.3986,796.22,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Vadodara,22.3072,73.1812,690.22,9.1,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2130_L1C_SGP.tif,3DIMG_07NOV2019_2130_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 21:30:00,Gujarat,Valsad,20.5992,72.9342,647.22,19.31,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Ahmedabad,23.0225,72.5714,674.78,14.14,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Amreli,21.6032,71.2221,589.56,26.3,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Anand,22.5645,72.9289,686.0,12.16,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Aravalli,23.4619,73.3039,680.33,9.88,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Banaskantha,24.1724,72.4346,601.67,24.3,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Bharuch,21.7051,72.9959,864.89,2.76,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Bhavnagar,21.7645,72.1519,647.11,16.99,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Botad,22.1704,71.6662,625.67,20.45,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Chhota Udepur,22.3108,74.0125,665.44,13.88,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Dahod,22.8347,74.2552,682.56,14.2,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Dang,20.7554,73.6873,664.22,13.24,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,591.11,22.64,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Gandhinagar,23.2156,72.6369,649.67,17.28,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Gir Somnath,20.9042,70.3644,566.0,29.47,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Jamnagar,22.4707,70.0577,585.67,25.14,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Junagadh,21.5222,70.4579,586.11,28.52,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Kheda,22.6916,72.8634,683.89,13.44,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Kutch (Bhuj),23.242,69.6669,601.78,22.38,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Mahisagar,23.1311,73.6009,694.22,9.33,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Mehsana,23.588,72.3693,589.33,22.84,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Morbi,22.8173,70.8368,588.11,26.01,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Narmada,21.8719,73.5028,674.44,12.18,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Navsari,20.9467,72.952,831.22,0.11,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Panchmahal,22.778,73.6143,700.67,8.66,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Patan,23.8493,72.1266,591.0,23.96,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Porbandar,21.6417,69.6293,565.89,29.33,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Rajkot,22.3039,70.8022,587.22,23.59,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Sabarkantha,23.5977,72.9688,607.56,22.76,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Surat,21.1702,72.8311,847.44,0.21,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Surendranagar,22.7274,71.637,586.56,28.29,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Tapi,21.1147,73.3986,816.89,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Vadodara,22.3072,73.1812,751.11,0.0,No Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2200_L1C_SGP.tif,3DIMG_07NOV2019_2200_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:00:00,Gujarat,Valsad,20.5992,72.9342,746.22,4.46,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Ahmedabad,23.0225,72.5714,666.78,15.34,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Amreli,21.6032,71.2221,587.11,26.67,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Anand,22.5645,72.9289,683.22,12.57,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Aravalli,23.4619,73.3039,678.22,10.2,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Banaskantha,24.1724,72.4346,602.44,24.18,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Bharuch,21.7051,72.9959,840.22,2.76,Light Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Bhavnagar,21.7645,72.1519,629.56,19.63,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Botad,22.1704,71.6662,601.22,24.12,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Chhota Udepur,22.3108,74.0125,627.67,19.55,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Dahod,22.8347,74.2552,693.11,12.62,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Dang,20.7554,73.6873,681.56,10.64,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,589.67,22.86,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Gandhinagar,23.2156,72.6369,633.44,19.71,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Gir Somnath,20.9042,70.3644,560.78,30.26,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Jamnagar,22.4707,70.0577,586.0,25.09,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Junagadh,21.5222,70.4579,583.44,28.92,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Kheda,22.6916,72.8634,679.44,14.1,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Kutch (Bhuj),23.242,69.6669,595.56,23.32,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Mahisagar,23.1311,73.6009,699.44,8.55,Moderate Rain
INSAT3D_TIR1_India/3DIMG_07NOV2019_2230_L1C_SGP.tif,3DIMG_07NOV2019_2230_L1C_SGP.tif,INSAT3D_TIR1_India,2019-11-07 22:30:00,Gujarat,Mehsana,23.588,72.3693,588.78,22.93,Moderate Rain
